Parameter,Value
Generation,4
Best Fitness,0.40950736996639253
Genome,"[1, 3]"

Frequency,T,R,L
0.055,0.7704962316370509,0.07255093755309706,0.156952830809852
0.05550505050505051,0.765124906052118,0.0780885914155111,0.15678650253237086
0.05601010101010101,0.759428722105478,0.08414015595000178,0.15643112194452025
0.05651515151515152,0.7534043171108283,0.0907173234008826,0.15587835948828907
0.05702020202020202,0.7470222088790116,0.09782782422573921,0.15514996689524918
0.05752525252525253,0.7402307499632866,0.10547821338037894,0.15429103665633442
0.05803030303030303,0.7329623269411663,0.11367496070140871,0.15336271235742505
0.05853535353535354,0.7251402947074073,0.12242403299675675,0.152435672295836
0.05904040404040404,0.716685725422023,0.13172928297887604,0.15158499159910094
0.05954545454545455,0.7075235338651398,0.141590008414195,0.15088645772066522
0.06005050505050505,0.6975878712935186,0.15199804752426635,0.15041408118221503
0.06055555555555556,0.6868268542595871,0.16293476044507316,0.15023838529533973
0.061060606060606065,0.6752067357236287,0.1743682283139469,0.15042503596242443
0.06156565656565657,0.6627155700715288,0.18625098691314904,0.15103344301532215
0.062070707070707075,0.6493663133752451,0.19851859590236554,0.15211509072238938
0.06257575757575758,0.6351991768703604,0.21108931532078598,0.1537115078088536
0.06308080808080808,0.6202829530105469,0.223865103494326,0.15585194349512707
0.06358585858585859,0.6047149912030061,0.23673405327312247,0.15855095552387144
0.06409090909090909,0.5886195361044924,0.24957424418975543,0.1618062197057522
0.0645959595959596,0.5721442620672182,0.2622588173795568,0.16559692055322495
0.0651010101010101,0.5554550308449604,0.27466190255721756,0.16988306659782204
0.06560606060606061,0.5387291340008555,0.2866648765011121,0.17460598949803235
0.06611111111111112,0.5221475096102816,0.29816234608722436,0.17969014430249408
0.06661616161616161,0.5058865937539114,0.3090672518895556,0.185046154356533
0.06712121212121212,0.4901105399749716,0.3193145874679829,0.19057487255704542
0.06762626262626263,0.47496449590756984,0.3288634084075928,0.19617209568483734
0.06813131313131314,0.4605694755115041,0.33769702844393595,0.20173349604455987
0.06863636363636363,0.44701914239547036,0.34582152310002845,0.2071593345045012
0.06914141414141414,0.43437857277767083,0.35326284335923136,0.21235858386309786
0.06964646464646465,0.42268484320062616,0.3600629562086906,0.21725220059068323
0.07015151515151516,0.41194912293518277,0.3662754672841079,0.22177540978070925
